Small Unit Installation Postcode,Previous Years (2001-2020) - Installation Quantity,Previous Years (2001-2020) - SGU Output Rated Output in kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,June 2021 - Installations Quantity,June 2021 - SGU Rated Output In kW,July 2021 - Installations Quantity,July 2021 - SGU Rated Output In kW,Aug 2021 - Installations Quantity,Aug 2021 - SGU Rated Output In kW,Sep 2021 - Installations Quantity,Sep 2021 - SGU Rated Output In kW,Oct 2021 - Installations Quantity,Oct 2021 - SGU Rated Output In kW,Nov 2021 - Installations Quantity,Nov 2021 - SGU Rated Output In kW,Dec 2021 - Installations Quantity,Dec 2021 - SGU Rated Output In kW,Jan 2022 - Installations Quantity,Jan 2022 - SGU Rated Output In kW,Feb 2022 - Installations Quantity,Feb 2022 - SGU Rated Output In kW,Mar 2022 - Installations Quantity,Mar 2022 - SGU Rated Output in kW,Apr 2022 - Installations Quantity,Apr 2022 - SGU Rated Output in kW,May 2022 - Installations Quantity,May 2022 - SGU Rated Output in kW,June 2022 - Installations Quantity,June 2022 - SGU Rated Output in kW,July 2022 - Installations Quantity,July 2022 - SGU Rated Output in kW,Installations Quantity Total,SGU Rated Output In kW Total
6355,44,264.47,0,0.00,0,0.00,0,0,1,4.44,1,3.70,1,19.98,0,0.00,4,34.41,1,6.66,1,8.58,0,0.00,0,0.00,1,10.56,0,0.00,0,0.00,0,0,0,0,1,8,0,0.00,55,360.72
6356,16,97.29,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,16,97.29
6357,9,43.02,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,10,49.68
6358,4,33.36,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,5,40.02
6359,54,416.23,0,0.00,0,0.00,0,0,0,0.00,2,13.32,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,57,436.21
6361,11,54.55,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,11,54.55
6363,17,60.34,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,10.36,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,2,16,0,0.00,20,86.30
6365,89,407.41,0,0.00,0,0.00,0,0,0,0.00,0,0.00,2,13.32,0,0.00,0,0.00,0,0.00,0,0.00,1,7.77,1,7.80,0,0.00,0,0.00,0,0.00,0,0,0,0,1,8,0,0.00,94,444.10
6367,38,241.33,0,0.00,0,0.00,0,0,0,0.00,1,19.36,0,0.00,0,0.00,0,0.00,0,0.00,1,6.60,0,0.00,1,7.80,0,0.00,0,0.00,0,0.00,0,0,0,0,1,7,0,0.00,42,281.72
6368,9,48.56,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,2,8.85,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,11,57.41
6369,106,634.03,0,0.00,0,0.00,2,13.26,3,19.80,0,0.00,0,0.00,5,35.54,0,0.00,4,30.01,1,6.66,1,6.66,1,6.66,0,0.00,0,0.00,0,0.00,2,14,0,0,2,14,1,6.63,128,788.07
6370,54,191.36,0,0.00,1,6.66,2,10.395,1,6.66,0,0.00,2,10.62,1,3.33,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0,2,14,0,0,2,13.32,67,269.67
6372,27,102.94,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,28,109.60
6373,8,39.66,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,8,39.66
6375,186,775.90,0,0.00,0,0.00,1,6.6,0,0.00,2,24.05,0,0.00,0,0.00,0,0.00,5,32.30,3,22.23,4,27.65,1,7.77,1,39.00,2,13.26,2,13.32,0,0,0,0,2,13,0,0.00,209,975.35
6383,167,652.59,1,6.60,2,23.46,0,0,1,6.66,1,6.60,0,0.00,1,3.90,0,0.00,2,12.67,0,0.00,1,3.78,0,0.00,0,0.00,0,0.00,4,26.62,0,0,3,21,1,7,2,13.32,186,783.92
6384,4,22.34,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,4,22.34
6385,3,15.96,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,1,6.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,4,22.56
6386,8,35.56,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,8,35.56
6390,279,1367.83,2,13.26,6,38.25,3,19.92,6,32.36,4,28.12,2,30.32,3,19.86,1,8.88,3,19.98,3,25.89,2,12.64,0,0.00,1,6.66,0,0.00,4,26.18,2,13,1,7,3,29,0,0.00,325,1698.78
6391,116,686.46,1,6.66,2,13.32,0,0,2,15.48,1,5.18,0,0.00,1,6.60,1,6.60,1,7.70,1,13.30,0,0.00,2,15.28,1,6.66,0,0.00,0,0.00,0,0,1,6,4,41,0,0.00,134,830.58
6392,68,293.73,1,6.66,0,0.00,0,0,1,7.77,0,0.00,2,12.21,0,0.00,0,0.00,1,6.66,0,0.00,1,26.52,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,74,353.55
6393,20,72.24,0,0.00,0,0.00,0,0,0,0.00,1,7.77,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,22,86.67
6394,28,311.27,0,0.00,0,0.00,0,0,0,0.00,2,14.37,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.63,0,0.00,0,0.00,0,0,1,8,0,0,0,0.00,32,340.07
6395,207,1013.10,0,0.00,0,0.00,1,11.9,1,19.92,1,6.65,0,0.00,0,0.00,0,0.00,3,19.98,1,6.66,0,0.00,0,0.00,0,0.00,3,19.89,2,18.60,0,0,0,0,0,0,3,19.96,222,1136.66
6396,25,117.98,0,0.00,2,79.92,0,0,0,0.00,1,6.66,0,0.00,0,0.00,1,20.80,1,5.94,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,30,231.30
6397,15,81.78,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.24,0,0.00,0,0.00,1,6.63,0,0,0,0,0,0,0,0.00,17,94.65
6398,85,397.88,0,0.00,0,0.00,2,7.26,0,0.00,2,10.30,1,19.98,0,0.00,0,0.00,2,11.50,1,6.60,0,0.00,1,6.66,0,0.00,0,0.00,1,12.48,0,0,0,0,2,22,0,0.00,97,494.86
6401,1153,5932.06,10,65.48,12,91.54,14,143.52,8,48.34,12,72.18,6,36.97,14,93.33,6,37.82,6,44.75,10,63.74,17,132.06,6,101.67,3,19.92,10,72.42,6,41.04,10,70,15,143,10,76,4,27.27,1332,7313.91
6403,37,171.00,0,0.00,0,0.00,0,0,1,3.70,0,0.00,0,0.00,0,0.00,2,12.21,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.64,1,6.60,1,7,0,0,0,0,0,0.00,43,206.79
6405,41,189.60,0,0.00,0,0.00,0,0,1,6.66,0,0.00,0,0.00,0,0.00,2,13.20,2,13.32,0,0.00,0,0.00,1,8.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,47,230.78
6407,155,1014.22,1,6.60,2,13.32,0,0,2,12.58,0,0.00,1,12.87,0,0.00,0,0.00,0,0.00,1,6.66,3,19.32,3,17.39,0,0.00,1,6.66,2,14.58,0,0,1,7,0,0,0,0.00,172,1130.86
6409,46,221.68,0,0.00,0,0.00,0,0,1,6.62,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,11,0,0,0,0,0,0.00,48,238.86
6410,142,686.52,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,2,12.21,6,23.08,9,25.20,1,3.70,2,21.46,2,15.63,1,6.66,1,6.66,0,0.00,0,0,1,10,5,33,0,0.00,172,844.10
6411,14,76.33,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,1,6.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,7,0,0,0,0,0,0.00,16,89.40
6412,5,29.82,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,1,2.19,0,0.00,0,0.00,0,0.00,1,10.73,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,1,6.60,8,49.34
6413,7,35.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,7,35.00
6414,5,38.10,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,5,38.10
6415,430,2159.03,0,0.00,2,8.00,2,26.34,3,19.92,5,32.56,1,7.00,4,25.44,0,0.00,15,53.55,3,19.96,11,50.28,11,49.44,1,5.92,3,19.98,2,13.04,3,20,1,7,6,46,0,0.00,503,2563.33
6418,154,749.54,0,0.00,2,13.26,1,2.64,2,13.32,4,23.68,2,13.23,1,2.19,10,38.68,0,0.00,0,0.00,0,0.00,3,19.92,0,0.00,1,8.00,0,0.00,0,0,0,0,0,0,0,0.00,180,884.46
6419,8,28.88,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,1,6.60,0,0.00,1,6.66,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,11,48.80
6420,5,20.40,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,1,2.19,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,7,29.25
6421,15,78.77,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,13.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,8,0,0.00,18,99.98
6422,3,13.62,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.40,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,4,20.02
6423,57,267.74,0,0.00,0,0.00,0,0,0,0.00,0,0.00,1,6.60,0,0.00,0,0.00,0,0.00,1,7.92,4,18.92,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,7,2,13.29,66,321.13
6424,7,41.06,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,13.20,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,9,54.26
6425,17,112.05,0,0.00,0,0.00,2,13.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,20,131.95
6426,104,550.78,1,6.66,1,6.66,0,0,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,12.26,2,14.43,0,0.00,0,0.00,0,0.00,2,13,0,0,0,0,2,20.50,116,631.19
6427,2,8.25,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,2,8.25
6428,12,49.99,0,0.00,0,0.00,0,0,1,7.40,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,14,64.05
6429,119,757.24,1,6.62,0,0.00,2,13.29,0,0.00,1,6.30,0,0.00,0,0.00,0,0.00,1,6.66,1,4.81,1,6.66,1,6.66,0,0.00,0,0.00,1,6.60,1,7,0,0,1,5,0,0.00,130,826.95
6430,1576,8823.48,17,118.72,17,113.93,31,192.36,12,79.11,23,316.43,16,110.00,28,227.05,25,176.82,30,346.44,42,287.37,16,105.00,13,163.33,18,120.45,25,162.93,18,153.26,19,131,10,60,26,180,14,101.43,1976,11969.33
6431,11,58.59,0,0.00,0,0.00,1,6.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,12,64.89
6432,581,2768.51,2,13.30,3,32.29,10,55.32,7,47.05,11,138.39,8,46.99,6,39.84,1,6.66,8,86.58,15,106.29,9,125.08,3,25.87,2,10.36,8,53.04,6,37.08,2,10,5,27,8,106,3,19.98,698,3755.67
6433,7,26.17,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,7,26.17
6434,13,93.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,13,93.00
6436,11,92.61,0,0.00,0,0.00,0,0,0,0.00,0,0.00,1,64.35,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,12,156.96
6437,187,320.73,0,0.00,0,0.00,0,0,2,7.92,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,189,328.65
6438,46,299.10,0,0.00,0,0.00,3,92.13,5,66.23,1,6.60,0,0.00,0,0.00,0,0.00,1,13.35,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,56,477.41
6440,21,263.16,0,0.00,0,0.00,0,0,0,0.00,3,85.98,1,15.54,0,0.00,0,0.00,1,12.91,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,26,377.59
6442,115,855.31,5,33.12,3,19.98,1,2.64,2,13.32,7,46.25,5,29.09,2,13.26,2,12.26,0,0.00,2,13.29,8,53.19,1,3.70,3,19.98,3,16.96,2,12.21,1,5,4,26,2,13,2,13.32,170,1201.61
6443,46,356.92,0,0.00,0,0.00,0,0,1,18.50,0,0.00,0,0.00,1,10.80,0,0.00,2,20.31,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,50,406.52
6445,6,60.51,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,6,60.51
6446,4,33.17,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,34.32,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,7,67.49
6447,12,95.22,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,12,95.22
6448,10,57.73,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,10.36,0,0.00,0,0,0,0,0,0,0,0.00,12,68.09
6450,803,4211.14,3,19.86,5,41.85,9,73.185,1,30.34,0,0.00,3,27.20,0,0.00,1,8.80,4,34.73,3,27.46,18,119.97,25,248.29,0,0.00,40,278.61,14,112.12,6,40,2,12,7,86,0,0.00,944,5371.09
6452,0,0.00,0,0.00,1,6.60,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,1,6.60
6460,128,683.57,0,0.00,0,0.00,1,2.75,1,6.66,0,0.00,2,13.32,0,0.00,0,0.00,2,14.43,1,6.66,1,6.60,1,6.29,0,0.00,0,0.00,0,0.00,0,0,2,13,0,0,0,0.00,139,753.60
6461,83,460.34,0,0.00,0,0.00,1,6.6,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,1,6.66,2,14.46,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,7,1,8.88,91,516.89
6462,9,50.43,1,6.60,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.24,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,11,63.27
6463,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,1,6.66
6465,1,2.10,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,2,14.46,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,4,23.22
6466,7,36.78,0,0.00,0,0.00,0,0,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,2,15.60,0,0.00,1,7.92,0,0.00,0,0.00,1,20.00,0,0.00,0,0,0,0,0,0,0,0.00,12,86.96
6467,4,20.06,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,4,20.06
6468,28,226.66,2,45.00,0,0.00,0,0,0,0.00,1,6.66,0,0.00,0,0.00,3,24.12,2,16.96,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,36,319.40
6472,22,173.02,0,0.00,0,0.00,0,0,2,11.84,0,0.00,1,3.96,0,0.00,0,0.00,3,18.86,1,13.20,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,4,31,0,0.00,33,252.08
6473,7,17.68,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,7,0,0.00,8,24.34
6475,60,354.17,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,5,17.86,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,66,378.69
6476,4,17.93,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,2,14.46,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,7,39.05
6477,29,174.80,0,0.00,0,0.00,0,0,0,0.00,1,6.66,0,0.00,0,0.00,1,7.80,1,2.80,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,3,27,0,0.00,35,218.64
6479,94,494.04,0,0.00,0,0.00,0,0,0,0.00,0,0.00,1,9.99,0,0.00,0,0.00,0,0.00,5,17.86,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,1,7,0,0,0,0,0,0.00,102,535.18
6480,3,12.52,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,3,12.52
6484,7,38.44,0,0.00,0,0.00,0,0,0,0.00,1,6.66,0,0.00,2,13.32,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,10,58.42
6485,83,301.55,0,0.00,0,0.00,0,0,1,6.60,0,0.00,0,0.00,1,3.70,3,17.02,1,3.30,2,13.32,4,11.20,0,0.00,0,0.00,2,14.36,0,0.00,0,0,0,0,0,0,1,6.63,98,377.68
6487,4,15.80,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.70,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,5,19.50
6488,32,129.79,1,6.66,0,0.00,0,0,0,0.00,1,6.66,0,0.00,1,6.66,0,0.00,0,0.00,2,13.32,1,19.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,38,182.98
6489,11,54.27,0,0.00,0,0.00,0,0,0,0.00,1,6.60,0,0.00,0,0.00,0,0.00,2,5.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,14,66.47
6490,29,123.65,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.80,1,2.96,0,0.00,0,0.00,0,0.00,0,0,0,0,1,7,1,7.40,33,143.47
6501,250,1493.18,2,11.94,1,6.66,2,13.32,5,39.22,0,0.00,1,6.36,1,5.18,2,13.06,5,40.87,2,13.26,2,19.80,2,19.70,2,13.23,2,13.26,2,13.56,2,20,0,0,2,20,0,0.00,285,1762.50
6502,295,1387.53,2,13.32,3,19.97,5,22.43,0,0.00,2,13.32,5,38.05,0,0.00,0,0.00,1,8.88,3,17.76,7,68.04,2,9.62,2,13.23,4,29.95,3,21.99,3,15,2,17,2,19,0,0.00,341,1714.95
6503,528,4118.17,2,13.26,5,32.98,8,58.25,3,19.92,7,76.87,1,35.52,2,13.32,7,52.82,4,26.55,7,46.24,6,134.41,2,41.84,4,29.86,5,35.27,7,159.97,5,43,5,41,5,38,4,23.53,617,5040.80
6504,31,167.71,1,8.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,1,4.40,0,0.00,0,0.00,0,0.00,1,13.32,1,6.16,0,0.00,1,6.60,0,0,2,16,0,0,0,0.00,38,221.73
6505,20,77.85,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.46,0,0.00,0,0.00,1,13.26,0,0.00,0,0.00,0,0.00,0,0,1,6,0,0,0,0.00,23,103.87
6506,19,628.17,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,19,628.17
6507,110,609.91,1,6.60,0,0.00,2,19.9,0,0.00,2,20.60,1,6.60,0,0.00,1,6.66,0,0.00,0,0.00,1,86.40,3,286.20,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,121,1042.87
6509,12,109.53,1,3.70,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,13,113.23
6510,281,1475.72,2,10.56,3,19.56,1,99.68,0,0.00,1,12.45,3,30.34,0,0.00,1,6.60,2,15.51,0,0.00,1,6.62,0,0.00,1,6.60,0,0.00,1,10.56,8,53,5,34,2,13,1,6.66,313,1801.42
6511,133,704.85,0,0.00,0,0.00,1,6.6,0,0.00,4,27.15,2,13.29,4,30.41,2,13.26,0,0.00,0,0.00,3,19.79,1,6.60,0,0.00,0,0.00,1,7.02,0,0,2,13,2,13,0,0.00,155,855.55
6512,10,54.90,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,11,61.56
6513,22,103.70,0,0.00,0,0.00,1,4.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.29,0,0.00,0,0.00,0,0.00,2,13,1,7,0,0,0,0.00,27,134.43
6514,182,901.06,0,0.00,2,13.32,2,13.28,2,14.58,2,13.25,0,0.00,1,6.60,2,13.20,2,13.26,0,0.00,0,0.00,2,15.21,1,6.63,0,0.00,0,0.00,0,0,1,7,0,0,1,6.66,200,1023.71
6515,42,214.49,1,6.60,0,0.00,1,6.6,0,0.00,2,13.26,0,0.00,0,0.00,0,0.00,1,6.60,0,0.00,0,0.00,0,0.00,0,0.00,1,1.90,2,13.32,0,0,0,0,1,9,0,0.00,51,271.90
6516,480,2481.37,5,33.24,6,39.90,6,39.77,6,39.48,6,132.00,7,48.61,6,36.94,6,39.66,4,28.06,4,26.48,9,55.87,8,58.53,1,6.66,1,6.63,5,31.79,0,0,6,37,0,0,3,19.59,569,3161.55
6517,76,365.58,0,0.00,0,0.00,0,0,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,1,10.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,7,2,13,0,0,0,0.00,81,402.30
6518,39,297.33,1,6.60,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.66,0,0.00,0,0.00,0,0.00,0,0,2,13,1,7,0,0.00,44,330.57
6519,96,509.76,1,13.68,0,0.00,1,13.32,0,0.00,0,0.00,1,6.66,0,0.00,1,6.60,1,5.18,1,6.66,1,6.66,0,0.00,0,0.00,4,27.75,1,6.63,0,0,0,0,0,0,0,0.00,108,602.90
6521,77,848.74,0,0.00,0,0.00,1,5.94,0,0.00,1,13.32,0,0.00,0,0.00,0,0.00,1,6.60,0,0.00,1,13.05,0,0.00,0,0.00,0,0.00,3,29.13,0,0,0,0,0,0,0,0.00,84,916.78
